confidence,name_similarity,match_type,ls_product_id,ls_name,ls_sku,brand,ls_current_type_id,our_category,our_sku,our_name
MEDIUM,0.67,sku_match,c1ef97cb-91c6-4020-8795-f3a6f0f2dc96,Cards 00466 (LT-00466),LT-00466,,,Cards,LT-00466,Cards 00466
MEDIUM,0.62,sku_match,4e8a3c73-cfb5-4583-9f02-bda6fc705d51,Congress Chaps (A-CGL-155-AL10),A-CGL-155-AL10,,,Chaps,A-CGL-155-AL10,Congress Chaps
MEDIUM,0.61,sku_match,534b99d3-209d-4729-873a-ecec301520b1,Congress Chaps (K-CGL-137M-NA-M),A-CGL-137M-TAN-M,,,Chaps,A-CGL-137M-TAN-M,Congress Chaps
MEDIUM,0.69,sku_match,8356236b-a092-46e2-bb22-192f3c56a8a9,Congress Jr Chaps (K-CGL-137L-L),K-CGL-137L-L,,,Chaps,K-CGL-137L-L,Congress Jr Chaps
MEDIUM,0.71,sku_match,03bb6116-83e3-4a05-a078-093d2e89f86b,Congress Jr Chaps (K-CGL-167-M),K-CGL-167-M,,,Chaps,K-CGL-167-M,Congress Jr Chaps
MEDIUM,0.73,sku_match,bf050bcf-d776-468d-8ca2-c5f28c00f1ba,Congress Kids Chaps (K-CGL-155-S),K-CGL-155-M,,,Chaps,K-CGL-155-M,Congress Kids Chaps
MEDIUM,0.73,sku_match,0662ebf6-6cdd-4f69-aa56-5ce61b20811d,Congress Kids Chaps (K-CGL-155-S),K-CGL-155-S,,,Chaps,K-CGL-155-S,Congress Kids Chaps
MEDIUM,0.74,sku_match,3029578a-795a-4147-9e0e-d4e4d5157ebf,Congress Leather Chaps w/ Fringe (A-GEN-230-BM10-BLA-M),A-GEN-230-BM10-BLA-M,,,Chaps,A-GEN-230-BM10-BLA-M,Congress Leather Chaps w/ Fringe
MEDIUM,0.73,sku_match,977af7df-e189-46b9-ae50-0a4c2b6c145c,Congress Leather Jr. Chaps (K-CGL-1385-BLA-S),K-CGL-1385-BLA-S,,,Chaps,K-CGL-1385-BLA-S,Congress Leather Jr. Chaps
MEDIUM,0.62,sku_match,74ad310e-c474-4efb-b22e-d4f7298593f8,Consigned Chaps (A-GEN-NA-Ladies),A-GEN-NA-Ladies,,,Chaps,A-GEN-NA-Ladies,Consigned Chaps
MEDIUM,0.69,sku_match,5d0cdf48-7c65-4b0f-a778-25ab38f1d3cf,Leather Chaps w/ Fringe (A-GEN-884114-BLA-S),A-GEN-884114-BLA-S,,,Chaps,A-GEN-884114-BLA-S,Leather Chaps w/ Fringe
MEDIUM,1.0,barcode_match,21c8eb93-7119-4027-8d85-c7d836b7fb30,Oster Cryotech Blade,A-OST-78913-246-1/100-to-3/3-.25MM-2.4MM,,,Clipper,A-OST-78913-246-1/100-to-3/3-.25MM-2.4MM,Oster Cryotech Blade
MEDIUM,0.8,sku_match,46c9fdbc-a993-450c-b645-74b94dbbe060,Congress Replacement Blade (A-CGL-1934),A-CGL-1934,,,Clipper,A-CGL-1934,Congress Replacement Blade
MEDIUM,0.7,sku_match,6a5c9c9d-4b2d-4dce-b327-a472695b1777,Fine Tooth Lower Blade (A-GEN-1511-06-E8),A-GEN-1511-06-E8,,,Clipper,A-GEN-1511-06-E8,Fine Tooth Lower Blade
MEDIUM,1.0,sku_match,79504d26-dff0-4d21-acf9-1830e9cb6e52,Oster Accessory Blade Set,A-OST-76913-606-T-Blade,,,Clipper,A-OST-76913-606-T-Blade,Oster Accessory Blade Set
MEDIUM,0.62,sku_match,c285606d-4d64-4e9b-9826-2507c64e7e07,Oster Accessory Blade Set (A-OST-78913-226-Size-30-1/50),A-OST-78913-226-Size-30-1/50,,,Clipper,A-OST-78913-226-Size-30-1/50,Oster Accessory Blade Set
MEDIUM,0.65,sku_match,4f337496-5c13-4991-982f-1edc15c26af2,Oster Accessory Blade Set (A-OST-78919-146-8.5-7/64),A-OST-78919-146-8.5-7/64,,,Clipper,A-OST-78919-146-8.5-7/64,Oster Accessory Blade Set
MEDIUM,0.71,sku_match,6dbc05c4-75a9-4134-93b7-a4d3a22b7b78,Oster Accessory Blade Set (A-OST-913-65-1/32),A-OST-913-65-1/32,,,Clipper,A-OST-913-65-1/32,Oster Accessory Blade Set
MEDIUM,0.65,sku_match,c2d9c057-182f-4eb7-82fa-a27965da3f78,Oster Cryogen-X Blade (A-OST-78919-106-1/32),A-OST-78919-106-1/32,,,Clipper,A-OST-78919-106-1/32,Oster Cryogen-X Blade
MEDIUM,0.63,sku_match,79181a96-2da7-47a5-8050-8a40555861b6,Oster Cryotech Blade (A-OST-78919-116-1/32),A-OST-78919-116-1/32,,,Clipper,A-OST-78919-116-1/32,Oster Cryotech Blade
MEDIUM,0.8,sku_match,eb02b56a-0eb7-459c-bcfc-27564e41cf25,Oster Rechargeable Accessories (A-OST-913-46),A-OST-913-46,,,Clipper,A-OST-913-46,Oster Rechargeable Accessories
MEDIUM,0.8,sku_match,80ac246b-1a32-4e70-9ca3-18379ceb3e5c,Oster Unitary Cutting Assembly (A-OST-913-60),A-OST-913-60,,,Clipper,A-OST-913-60,Oster Unitary Cutting Assembly
MEDIUM,0.77,sku_match,91e9735b-99e6-4584-9552-a979aded1ab7,Oster Unitary Cutting Assembly (A-OST-919-01-40),A-OST-919-01-40,,,Clipper,A-OST-919-01-40,Oster Unitary Cutting Assembly
MEDIUM,0.73,sku_match,0a5be45d-7683-43b1-8000-aba7a4fbe247,Unitary Cutting Assembly (A-OST-912-01-40),A-OST-912-01-40,,,Clipper,A-OST-912-01-40,Unitary Cutting Assembly
MEDIUM,1.0,barcode_match,755ef3f5-1cb2-4509-8eb1-abaaed35b18f,Adjustable Trailer Tie,A-JMA-8952-D-BLA,,,Equestrian - ,A-GEN-8952-BLA,Adjustable Trailer Tie
MEDIUM,0.75,sku_match,5a9728b0-10a3-4d72-b33f-6508fddd4bdb,Alum Crib with PP Strp w/o F (A-GEN-21282P-24K),A-GEN-21282P-24K,,,Equestrian - ,A-GEN-21282P-24K,Alum Crib with PP Strp w/o F
MEDIUM,0.73,sku_match,542e7aaf-b3c1-4be7-a150-3558b45731d2,Straight Shooter (Girth) (A-GEN-280-30-30),A-GEN-280-30-30,,,Equestrian - ,A-GEN-280-30-30,Straight Shooter (Girth)
MEDIUM,1.0,barcode_match,dd1e2c24-9b12-4548-aacf-7367570fc79e,Mounting Stirrup,A-JMA-221603-K-BLA-8992-D,,,Equestrian - Accessories,A-GEN-221603-K-BLA-8992-D,Mounting Stirrup
MEDIUM,0.67,sku_match,ab51f6f0-fa0d-4074-925d-67d1c5365438,Riding Rope with Bell (A-SBI-10-106-Sheep),A-SBI-10-106-Sheep,,,Equestrian - Accessories,A-SBI-10-106-Sheep,Riding Rope with Bell
MEDIUM,0.63,sku_match,569fce54-5f83-46e8-b139-c7a411a1e7db,Halter Bridle Lite (A-TKR-0317-1102-BC),A-TKR-0317-1102-BC,,,Equestrian - Bridle,A-TKR-0317-1102-BC,Halter Bridle Lite
MEDIUM,1.0,barcode_match,168aef3d-ac41-40b5-b929-f3c4abea3df4,Small Halter,A-JMA-5-80-B-RB-Small-500-800-LB,,,Equestrian - Halter,A-GEN-5-80-Small-500-800-LB,Small Halter
MEDIUM,0.73,sku_match,a1342c2e-6f55-4fe3-b0d1-f3f28fe46d54,Tough 1 - Brown Churchill Leather Stable Halter w/ Lead (A-JTI-44-2031-BRO) [A-JTI-44-2031-BRO],A-JTI-44-2031-BRO,,,Equestrian - Halter,A-JTI-44-2031-BRO,Tough 1 - Brown Churchill Leather Stable Halter w/ Lead
MEDIUM,1.0,sku_match,30bb894f-86d7-444e-83c0-0447ed9c7864,Tough 1 Halter & Lead Pair,A-JTI-44-2045-BRO-Large-Horse,,,Equestrian - Halter,A-JTI-44-2045-BRO-Large-Horse,Tough 1 Halter & Lead Pair
MEDIUM,0.63,sku_match,ca236c7f-a107-4fe3-868c-2b58597955ba,Weaver Equine Halter (A-WLE-35-7035-HB-HUR),A-WLE-35-7035-HB-HUR,,,Equestrian - Halter,A-WLE-35-7035-HB-HUR,Weaver Equine Halter
MEDIUM,0.66,sku_match,a65b5e49-3666-4f12-869c-d8b470c5e579,Tucker Mule Headstall (A-TKR-0174-1201-BRO),A-TKR-0174-1201-BRO,,,Equestrian - Headstall,A-TKR-0174-1201-BRO,Tucker Mule Headstall
MEDIUM,0.61,sku_match,37a431f8-4aa6-4093-afcd-b6eb9a344101,"24"" Chain Brass 7 1/2' Lead (A-GEN-FW3297-24-Chain-7-1/2-Lead)",A-GEN-FW3297-24-Chain-7-1/2-Lead,,,Equestrian - Lead,A-GEN-FW3297-24-Chain-7-1/2-Lead,"24"" Chain Brass 7 1/2' Lead"
MEDIUM,0.67,sku_match,93c22c06-0742-4756-b3ac-d59edbbd5dcb,Dark Oil Quality Lead (A-JTI-18-090-DAR-1),A-JTI-18-090-DAR-1,,,Equestrian - Lead,A-JTI-18-090-DAR-1,Dark Oil Quality Lead
MEDIUM,0.82,sku_match,5553e3df-f747-4542-af47-76c33c3c6317,Tough 1 Dark Oil Leather Lead w/ Brass Plated Chain (A-JTI-18-080-DAR-3/4),A-JTI-18-080-DAR-3/4,,,Equestrian - Lead,A-JTI-18-080-DAR-3/4,Tough 1 Dark Oil Leather Lead w/ Brass Plated Chain
MEDIUM,1.0,barcode_match,1c7ff37b-d0ad-4a79-a91e-2015ec7471a0,OV XL Laced Reins 5/8 x 60,A-JPC-2866/13-DBR-5/8-x-60,,,Equestrian - Reins,A-GEN-2866/13-DBR-5/8-x-60,OV XL Laced Reins 5/8 x 60
MEDIUM,1.0,barcode_match,7aa50f29-d627-43ca-895e-56950ef5073a,Cactus Pee Wee Ropes,A-CR-691119001837-Pee-Wee,,,Equestrian - Ropes,,Cactus Pee Wee Ropes
MEDIUM,1.0,barcode_match,f2597352-f1f1-4a9f-ba63-96cbed505f69,Goat Tying Strings,A-CR-691119004142-ASS-Goat-Tying,,,Equestrian - Ropes,,Goat Tying Strings
MEDIUM,1.0,barcode_match,bf45ce71-c9db-49b8-8e15-b44d94a2feec,Hooey 10.5 Calf Rope,A-CR-HooCore-WG-10.5-CALF,,,Equestrian - Ropes,A-CR-HooCore-WHI-10.5-CALF,Hooey 10.5 Calf Rope
MEDIUM,0.7,sku_match,4be71c45-0b61-451f-88ba-740bc1382e1a,Destiny 10.5 Calf Soft (A-CR-Destiny-WHI),A-CR-Destiny-WHI-10.5-Calf-Soft,,,Equestrian - Ropes,A-CR-Destiny-WHI-10.5-Calf-Soft,Destiny 10.5 Calf Soft
MEDIUM,0.67,sku_match,aa22f773-6826-47dc-b3e3-5c7e02cc9c22,Republic Ropes RAM S 36' (A-RRO-RAM-GRN-32-Soft),A-RRO-RAM-GRN-32-Soft,,,Equestrian - Ropes,A-RRO-RAM-GRN-32-Soft,Republic Ropes RAM S 36'
MEDIUM,0.73,sku_match,e2c9a3d5-2199-45d3-868a-93c84b69947a,Solid Rubber Stall Tie (A-GEN-8956-24),A-GEN-8956-24,,,Equestrian - Stall Tie,A-GEN-8956-24,Solid Rubber Stall Tie
MEDIUM,0.71,sku_match,d851fbe4-9812-4203-a7d0-3d002f245870,Tucker Laced Stirrup (A-TKR-265-BLA),A-TKR-265-BLA,,,Equestrian - Stirrup,A-TKR-265-BLA,Tucker Laced Stirrup
MEDIUM,1.0,barcode_match,52507294-b287-454a-9351-0faefe345af5,Extra Long Tugs,A-JPC-7-10-Ex-Long-Tugs,,,Equestrian - Tack,A-GEN-7-10-Ex-Long-Tugs,Extra Long Tugs
MEDIUM,0.84,sku_match,e345b133-1dea-49f0-b86a-a280ad64944a,"Noseband, SS Hermann Oak HL Protack Collection (A-WLE-30020-01)",A-WLE-30020-01,,,Equestrian - Tack,A-WLE-30020-01,"Noseband, SS Hermann Oak HL Protack Collection"
MEDIUM,0.76,sku_match,063f6107-9838-4bb2-8aa1-3a55e97546a3,SS Hackamore Braided Nose (A-WLE-25-5108),A-WLE-25-5108,,,Equestrian - Tack,A-WLE-25-5108,SS Hackamore Braided Nose
MEDIUM,1.0,barcode_match,4158fdb9-dd90-4183-acfb-654c9722e172,"1"" Adj Chin & Throat Snap Halter",A-WLE-35-7035-DP-DAR-Med-Horse-or-Yearling-Draft-Horse,,,Equine - Halter,A-WLE-35-7035-DP-DAR-Med-Horse-or-Yearling-Draft-Horse,"1"" Adj Chin & Throat Snap Halter"
MEDIUM,0.74,sku_match,be8b4343-5e43-46ca-b09c-38df37264719,"1"" Adj Chin & Throat Snap Halter (A-WLE-35-7035-BL-MED)",A-WLE-35-7035-BL-MED,,,Equine - Halter,A-WLE-35-7035-BL-MED,"1"" Adj Chin & Throat Snap Halter"
MEDIUM,0.64,sku_match,7779c169-45d8-47e5-ad58-ecc1f26b621f,"3/4"" Adj Chin & Throat Snap Halter [A-WLE-35-1032-BL-BLU-Weanling-Horse]",A-WLE-35-1032-BL-BLU-Weanling-Horse,,,Equine - Halter,A-WLE-35-1032-BL-BLU-Weanling-Horse,"3/4"" Adj Chin & Throat Snap Halter"
MEDIUM,1.0,barcode_match,f6cb049b-4d20-461a-bcf4-7fc1b465b8bc,Blazin Roxx Insole for Snip Toe Boots,K-MFW-0415230-S-Youth-S-NA,,,Footwear - Accessories,K-MFW-0415230-S-Youth-S,Blazin Roxx Insole for Snip Toe Boots
MEDIUM,1.0,barcode_match,465b2f66-48f1-4392-b31f-68181c515913,Justin Boots Socks,A-BHS-SOX-9606-LIM-X-Large-NA,,,Footwear - Accessories,A-BHS-SOX-008-X-Large,Justin Boots Socks
MEDIUM,0.82,sku_match,a4aa9bdb-c715-409e-90c6-a820bff19ea0,Rodeo Soul Fearless Eau de Parfum (W-GEN-98052),W-GEN-98052,,,Fragrance - Perfume,W-GEN-98052,Rodeo Soul Fearless Eau de Parfum
MEDIUM,0.74,sku_match,04917f74-e00c-4571-a96f-6aae6a0780a1,Sleek N' Shine Grooming Block (A-JTI-68-9990-0-0),A-JTI-68-9990-0-0,,,Grooming,A-JTI-68-9990-0-0,Sleek N' Shine Grooming Block
MEDIUM,0.65,sku_match,9f247c2b-e0b6-4128-9916-32be6b1592f3,Bailey Lightning 4X Hat (A-RHE-W0604A-BLA-6-1/2),A-RHE-W0604A-BLA-6-1/2,,,Hats,A-RHE-W0604A-BLA-6-1/2,Bailey Lightning 4X Hat
MEDIUM,0.94,sku_match,7dba1dee-0af3-4436-a5a0-392429d21011,Lakota HY PUR/BLK 6P TRK OSFA Cap,A-GEN-2348T-PLBK-PB-OSFA,,,Hats - Ball,A-GEN-2348T-PLBK-PB-OSFA,Lakota HY PUR/BLK 6P TRK OSFA
MEDIUM,0.7,sku_match,a00eff44-8fd3-4083-9824-6eaa6f7078d0,Rope Like MT/WHT 5P TRK TUR OSFA (A-GEN-2449T-MTWH-RW-OSFA),A-GEN-2449T-MTWH-RW-OSFA,,,Hats - Ball,A-GEN-2449T-MTWH-RW-OSFA,Rope Like MT/WHT 5P TRK TUR OSFA
MEDIUM,0.65,sku_match,2bed81f0-e25b-41af-85dc-5f29ab1b4790,Zenith Tn/Wht 6P TRL OSFA (A-GEN-2524T-TNWH-TW-OSFA),A-GEN-2524T-TNWH-TW-OSFA,,,Hats - Ball,A-GEN-2524T-TNWH-TW-OSFA,Zenith Tn/Wht 6P TRL OSFA
MEDIUM,1.0,sku_match,5f69a870-636e-4104-ba8a-fcacb5231936,Pay Window Hat,A-RHE-RWPYWD-90425372-GRA-7-1/4,,,Hats - Felt,A-RHE-RWPYWD-90425372-GRA-7-1/4,Pay Window Hat
MEDIUM,1.0,barcode_match,6bf32389-6803-46ca-9440-8681a4c73103,Barbed Wire Hat,K-GEN-RSBRWR--30428166-NAT-6-3/4,,,Hats - Straw,K-GEN-RSBRWR-81 -6-3/4,Barbed Wire Hat
MEDIUM,1.0,barcode_match,7234724f-38e4-4291-9dc7-b808c9db14c1,Cattleman 81 Eye Hat,A-GEN-RSCATT-35408176-NAT-7-3/4,,,Hats - Straw,A-GEN-RSCATT-35408176-81 -7-3/4,Cattleman 81 Eye Hat
MEDIUM,1.0,barcode_match,4757f7f8-f9b9-4497-aa9e-1e2e7b1e57a5,Natural Straw Hat,A-GEN-RSHORL-73428174-NAT-7-1/2,,,Hats - Straw,A-GEN-RSHORL-73428174-NAT-7-1/2,Natural Straw Hat
MEDIUM,1.0,sku_match,6286bc86-6770-438c-b869-a428d5d46a22,CoJo Special Hat,A-GEN-RSCOJO-CJ429673-NT-7-3/8,,,Hats - Straw,A-GEN-RSCOJO-CJ429673-NT-7-3/8,CoJo Special Hat
MEDIUM,0.69,sku_match,b4af6751-8d92-420f-ac2f-ca3a600e081b,Play Off Winner Hat (A-GEN-5101-BEI),A-GEN-5101-BEI,,,Hats - Straw,A-GEN-5101-BEI,Play Off Winner Hat
MEDIUM,0.64,sku_match,9d8a1331-47e2-442f-a8aa-8d5acf5ae9e7,Twister Hat T71621-7.5 [A-MFW-T71621-7.5-7-1/2],A-MFW-T71621-7.5-7-1/2,,,Hats - Straw,A-MFW-T71621-7.5-7-1/2,Twister Hat T71621-7.5
MEDIUM,1.0,barcode_match,36763fb7-6cb0-4b58-892d-3dd0d4612d29,10X Resistol Sterling Horse Hat,A-RHE-RF1075A440.STHS-L-CHA-6-5/8,,,Hats - Wool,A-RHE-RF1075A440.STHS-L-CHA-6-5/8,10X Resistol Sterling Horse Hat
MEDIUM,1.0,barcode_match,82ccf619-17f6-4bb9-b5e7-8a7af2e47c48,9th Round Hat,A-RHE-PW9TRD-CJ424973-GRN-7-3/8,,,Hats - Wool,A-RHE-PW9TRD-CJ424973-49 -7-3/8,9th Round Hat
MEDIUM,1.0,barcode_match,b25b7648-a799-420e-9db7-20e9f0b91216,Bailey Hats Lightning 4X,A-RHE-4145-WHI-6-5/8,,,Hats - Wool,A-RHE-4145-WHI-6-5/8,Bailey Hats Lightning 4X
MEDIUM,1.0,barcode_match,51087468-5867-4300-906c-fbc46100efae,Kingman 4X Hat,A-BHH-0550KH-KHA-7-5/8,,,Hats - Wool,A-BHH-0550KH-KHA-7-5/8,Kingman 4X Hat
MEDIUM,0.64,sku_match,8af33292-21c0-42a2-ab84-0a8357a9e0ab,Bullhide Hat Legacy 8X (A-BHH-0518SB-SIL-7-1/4),A-BHH-0518SB-SIL-7-1/4,,,Hats - Wool,A-BHH-0518SB-SIL-7-1/4,Bullhide Hat Legacy 8X
MEDIUM,0.64,sku_match,a93c6de0-c5b6-4f93-9c99-3f213274ad1a,Bullhide Hat Legacy 8X (A-BHH-0518SB-SIL-7-1/4),A-BHH-0518SB-SIL-7-5/8,,,Hats - Wool,A-BHH-0518SB-SIL-7-5/8,Bullhide Hat Legacy 8X
MEDIUM,0.64,sku_match,4687b6a1-33eb-4f25-ab89-f6619ff813ce,Bullhide Hat Legacy 8X (A-BHH-0518SB-SIL-7-1/4),A-BHH-0518SB-SIL-7-1/2,,,Hats - Wool,A-BHH-0518SB-SIL-7-1/2,Bullhide Hat Legacy 8X
MEDIUM,0.6,sku_match,d4020bd9-dadd-43d4-a3b0-befef670f490,Life With You 4X (A-BHH-0870MU-MUS-S),A-BHH-0870MU-MUS-XL,,,Hats - Wool,A-BHH-0870MU-MUS-XL,Life With You 4X
MEDIUM,0.6,sku_match,95c572ae-f092-4962-b705-dc0f362fac6d,Life With You 4X (A-BHH-0870MU-MUS-S),A-BHH-0870MU-MUS-M,,,Hats - Wool,A-BHH-0870MU-MUS-M,Life With You 4X
MEDIUM,0.6,sku_match,c14fa535-e9fa-4e8c-adbb-6cee9e33a75a,Life With You 4X (A-BHH-0870MU-MUS-S),A-BHH-0870MU-MUS-S,,,Hats - Wool,A-BHH-0870MU-MUS-S,Life With You 4X
MEDIUM,0.8,sku_match,acec3435-c443-40b2-be91-f6378c9b4e94,Resistol George Straight Kingman Hat [RFKGMN-52402276],M-RHE-RFKGMN-52402276-BRO-7-3/4,,,Hats - Wool,M-RHE-RFKGMN-52402276-BRO-7-3/4,Resistol George Straight Kingman Hat
MEDIUM,1.0,sku_match,0f535f99-3b28-47da-ad0b-7606f4ade22a,Resistol Rancher 4X Beaver Hat,A-RHE-D81999-SIL-8-R,,,Hats - Wool,A-RHE-D81999-SIL-8-R,Resistol Rancher 4X Beaver Hat
MEDIUM,1.0,sku_match,d17aa09e-d173-4187-9625-b9a0064ff29d,Resistol Rancher 4X Hat,A-RHE-D84287-SIL-7-7/8,,,Hats - Wool,A-RHE-D84287-SIL-7-7/8,Resistol Rancher 4X Hat
MEDIUM,0.62,sku_match,118bfba5-b11f-41e9-9dd7-db2045421cbd,Turning Point Hat (A-BHH-0869SB-SIL-S),A-BHH-0869SB-SIL-S,,,Hats - Wool,A-BHH-0869SB-SIL-S,Turning Point Hat
MEDIUM,0.62,sku_match,e004dfdc-be7c-400c-9be8-7e1b8c985ce0,Turning Point Hat (A-BHH-0869SB-SIL-S),A-BHH-0869SB-SIL-M,,,Hats - Wool,A-BHH-0869SB-SIL-M,Turning Point Hat
MEDIUM,0.62,sku_match,2d0a8195-ce20-40fb-822b-f76aaf13b96a,Turning Point Hat (A-BHH-0869SB-SIL-S),A-BHH-0869SB-SIL-L,,,Hats - Wool,A-BHH-0869SB-SIL-L,Turning Point Hat
MEDIUM,0.62,sku_match,b0ecf45f-7908-41bd-bbd7-d141330304bf,Turning Point Hat (A-BHH-0869SB-SIL-S),A-BHH-0869SB-SIL-XL,,,Hats - Wool,A-BHH-0869SB-SIL-XL,Turning Point Hat
MEDIUM,1.0,barcode_match,a2b4df73-b8f5-44aa-b01c-c7786c75c379,Cruel Girls Cap,A-CRU-CCC0042028-BLK-BLK-OSFA,,,Hats - ball,A-CRU-CCC0042028-BLK-OSFA,Cruel Girls Cap
MEDIUM,1.0,barcode_match,07666e52-e5aa-4332-81d4-7aa802864009,Cruel Girls Trucker Cap,A-CRU-CCC0042029-TUR-TUR-OSFA,,,Hats - ball,A-CRU-CCC0042029-TUR-OSFA,Cruel Girls Trucker Cap
MEDIUM,0.61,sku_match,40cbca70-1351-4ff0-a71f-863b34d0bb95,Ariat Trucker Cap (A-MFW-A300093133-OS),A-MFW-A300093133-OS,,,Hats - ball,A-MFW-A300093133-OS,Ariat Trucker Cap
MEDIUM,0.69,sku_match,54b5ba5f-f9ab-426d-b220-ed969ec2ebc3,Chris Kyle BLK Camo 5P TRK (A-GEN-CK025-BLA-OSFA),A-GEN-CK025-BLA-OSFA,,,Hats - ball,A-GEN-CK025-BLA-OSFA,Chris Kyle BLK Camo 5P TRK
MEDIUM,0.75,sku_match,74e87485-9b05-4122-a241-d4ee67c4bc76,Chris Kyle Camo 6-Panel Trucker Cap (A-GEN-CK026-CAM-OSFA),A-GEN-CK026-CAM-OSFA,,,Hats - ball,A-GEN-CK026-CAM-OSFA,Chris Kyle Camo 6-Panel Trucker Cap
MEDIUM,0.72,sku_match,2f30ebb3-08c6-4d06-9e81-f14434c950a1,Chris Kyle Tan 6P Trucker Hat (A-GEN-CK027-TAN-OSFA),A-GEN-CK027-TAN-OSFA,,,Hats - ball,A-GEN-CK027-TAN-OSFA,Chris Kyle Tan 6P Trucker Hat
MEDIUM,0.67,sku_match,9635a602-59eb-4a74-aee7-762502d7b6cc,Lakota HY BL/WH 6P TRK OSFA (A-GEN-2448T-BLWH-BW-OSFA),A-GEN-2448T-BLWH-BW-OSFA,,,Hats - ball,A-GEN-2448T-BLWH-BW-OSFA,Lakota HY BL/WH 6P TRK OSFA
MEDIUM,0.7,sku_match,e404a747-7ba0-4181-82a2-29297bec2336,Rope Like MT/WHT 5P TRK TUR OSFA (A-GEN-2449T-MTWH-RW-OSFA),A-GEN-2449T-MTWH-TUR-OSFA,,,Hats - ball,A-GEN-2449T-MTWH-TUR-OSFA,Rope Like MIT/WHT 5P TRK TUR OSFA
MEDIUM,0.63,sku_match,90b60f1a-9570-4bb3-9114-4ecde41147e5,Tennis Grip Pig Whip (A-WLE-65-5103-27-LIM),A-WLE-65-5103-27-LIM,,,Horse,A-WLE-65-5103-27-LIM,Tennis Grip Pig Whip
MEDIUM,0.63,sku_match,a3e901d3-cff8-4609-9766-b40fd1da1866,Tennis Grip Pig Whip (A-WLE-65-5103-W1-BLA),A-WLE-65-5103-W1-BLA,,,Horse,A-WLE-65-5103-W1-BLA,Tennis Grip Pig Whip
MEDIUM,1.0,barcode_match,2b00c16f-49a1-4133-bf2e-e7b25176f563,Povidone-Iodine Solution 10%,A-RVP-NDC-54943-825-32-1-QT,,,Horse Care,A-GEN-NDC-1-QT,Povidone-Iodine Solution 10%
MEDIUM,1.0,barcode_match,3f81061f-ee68-4f93-a421-962df1a9cc33,Dimples Horse Treats,A-GEN-869050000107-3-LB,,,Horse Feed,,Dimples Horse Treats
MEDIUM,1.0,sku_match,9fa6df5e-4619-4333-b7ef-58a5e5537237,Great Grips Black Rosin Bag,A-JTI-58-2451-2-0-BLA-1-lb,,,Horse Stuff,A-JTI-58-2451-2-0-BLA-1-lb,Great Grips Black Rosin Bag
MEDIUM,0.73,sku_match,25c55f75-1d09-4058-82fc-f24e607dfde8,Congress Side Rein (A-CGL-6611),A-CGL-6611,,,Livestock,A-CGL-6611,Congress Side Rein
MEDIUM,0.6,sku_match,17c58e90-99f8-4934-8483-fb7887851eb5,Gatsby Stirrup Leather (A-GEN-502-7/8-HAV-7/8-x-48),A-GEN-502-7/8-HAV-7/8-x-48,,,Livestock,A-GEN-502-7/8-HAV-7/8-x-48,Gatsby Stirrup Leather
MEDIUM,0.68,sku_match,3ece7b77-2e36-4a2e-97da-f782aea1990e,Weaver Braided Basic Whip (A-WLE-65510-36-49-TEA),A-WLE-65510-36-49-TEA,,,Livestock,A-WLE-65510-36-49-TEA,Weaver Braided Basic Whip
MEDIUM,0.63,sku_match,5d5a8386-df21-4b3b-94f3-0419f148c7c6,Weaver Riding/Pig Whip (A-WLE-65-5122-22-HOT-39),A-WLE-65-5122-22-HOT-39,,,Livestock,A-WLE-65-5122-22-HOT-39,Weaver Riding/Pig Whip
MEDIUM,0.72,sku_match,119d4993-3eff-45e4-b285-b2d59ae57a4a,AWST Int'l Horse Bag Charm (A-JPC-63-GG423-BL),A-JPC-63-GG423-BL,,,Misc,A-JPC-63-GG423-BL,AWST Int'l Horse Bag Charm
MEDIUM,0.61,sku_match,11be21d4-e4d3-42e9-b696-d77bcc336b5c,AWST Int'l Horse Bag Charm (A-JPC-63-GG423-RD-RED-3H-x-4-W),A-JPC-63-GG423-RD-RED-3H-x-4-W,,,Misc,A-JPC-63-GG423-RD-RED-3H-x-4-W,AWST Int'l Horse Bag Charm
MEDIUM,0.61,sku_match,3a4ab95d-3a6f-4165-b355-d06f9dc91ea6,Wood Boot Jacks (A-GEN-0400201-WB),A-GEN-0400201-WB,,,Misc,A-GEN-0400201-WB,Wood Boot Jacks
MEDIUM,1.0,barcode_match,fe13e250-48c3-4f7f-8216-9f4640771fab,PreStrike Mosquito Larvicide,A-FAR-37443-1-LB,,,Pest Control,A-GEN-37443-1-LB,PreStrike Mosquito Larvicide
MEDIUM,0.77,sku_match,6a9d5025-80e3-4c0e-9641-a03876ce7455,Dakota Low Profile Equestrian Helmet (A-TRO-04-313S-TRA-S),A-TRO-04-313S-TRA-S,,,Riding Gear,A-TRO-04-313S-TRA-S,Dakota Low Profile Equestrian Helmet
MEDIUM,0.65,sku_match,fd05a2ea-5527-4bbd-82dc-95793c2d62bd,Metallic Schooler Helmet (A-JPC-469765-MET-XXS/XS),A-JPC-469765-MET-S/M,,,Riding Gear,A-JPC-469765-MET-S/M,Metallic Schooler Helmet
MEDIUM,0.65,sku_match,4e945f2f-91e3-4f73-8c4b-47560e20395c,Metallic Schooler Helmet (A-JPC-469765-MET-XXS/XS),A-JPC-469765-MET-XXS/XS,,,Riding Gear,A-JPC-469765-MET-XXS/XS,Metallic Schooler Helmet
