confidence,name_similarity,match_type,ls_product_id,ls_name,ls_sku,brand,supplier,our_barcode,our_sku,our_name,Review,Reason
REVIEW,0.53,sku_match,17b9bd20-4e59-4f1b-9e4f-59eb0d28513f,Rock & Roll Denim Raised Denim Emb Bootcut (K-WMA-BB0BD03103-MED-7),K-WMA-BB0BD03103-MED-7,Rock & Roll Denim,Westmoor Manufacturing,196692868834,K-WMA-BB0BD03103-MED-7,Raised Denim EMB Bootcut,,
REVIEW,0.53,sku_match,4129db00-cd90-478d-8980-1bc5934081ad,Rock & Roll Denim Raised Denim Emb Bootcut (K-WMA-BB0BD03103-MED-7),K-WMA-BB0BD03103-MED-4,Rock & Roll Denim,Westmoor Manufacturing,196692868803,K-WMA-BB0BD03103-MED-4,Raised Denim Emb Bootcut,,
REVIEW,0.43,sku_match,8912f196-f606-49ce-9e2e-f31a6c5cdfed,Rock & Roll Denim Rope Emb Trouser (K-WMA-BG5MD05332-DAR-6),K-WMA-BG5MD05332-DAR-7,Rock & Roll Denim,Westmoor Manufacturing,197815374706,K-WMA-BG5MD05332-DAR-7,ROPE EMB TROUSER,,
REVIEW,0.45,sku_match,35c49efa-9da4-428b-8c6d-0214c560232a,Rock & Roll Denim Rope Emb Trouser (K-WMA-BG5MD05332-DAR-6),K-WMA-BG5MD05332-DAR-6,Rock & Roll Denim,Westmoor Manufacturing,197815374690,K-WMA-BG5MD05332-DAR-6,Rope Emb Trouser Jean,,
REVIEW,0.43,sku_match,b406eb2f-0988-47af-99f2-72c3428e84be,Rock & Roll Denim Rope Emb Trouser (K-WMA-BG5MD05332-DAR-6),K-WMA-BG5MD05332-DAR-4,Rock & Roll Denim,Westmoor Manufacturing,197815390836,K-WMA-BG5MD05332-DAR-4,Rope Emb Trouser,,
REVIEW,0.48,sku_match,793d2d43-e523-4fdb-9492-c089bb045483,Rock & Roll Denim Two Tone Emb Bootcut (K-WMA-BB0BD05575-DAR-18),K-WMA-BB0BD05575-DAR-5,Rock & Roll Denim,Westmoor Manufacturing,197815363946,K-WMA-BB0BD05575-DAR-5,Two Tone Emb Bootcut,,
REVIEW,0.48,sku_match,0b80121e-2d6a-4915-bfa7-819fa60d2333,Rock & Roll Denim Two Tone Emb Bootcut (K-WMA-BB0BD05575-DAR-18),K-WMA-BB0BD05575-DAR-8,Rock & Roll Denim,Westmoor Manufacturing,197815363977,K-WMA-BB0BD05575-DAR-8,Two Tone Emb Bootcut,,
REVIEW,0.48,sku_match,eed4dc5c-4a29-4838-b58b-e23f37e92f4b,Rock & Roll Denim Two Tone Emb Bootcut (K-WMA-BB0BD05575-DAR-18),K-WMA-BB0BD05575-DAR-10,Rock & Roll Denim,Westmoor Manufacturing,197815363984,K-WMA-BB0BD05575-DAR-10,Two Tone Emb Bootcut,,
REVIEW,0.48,sku_match,70b2c883-7806-4210-b3d7-7594ee2f31f9,Rock & Roll Denim Two Tone Emb Bootcut (K-WMA-BB0BD05575-DAR-18),K-WMA-BB0BD05575-DAR-12,Rock & Roll Denim,Westmoor Manufacturing,197815363991,K-WMA-BB0BD05575-DAR-12,Two Tone Emb Bootcut,,
REVIEW,0.48,sku_match,e998c8f7-b69c-4404-be2f-25857efc325f,Rock & Roll Denim Two Tone Emb Bootcut (K-WMA-BB0BD05575-DAR-18),K-WMA-BB0BD05575-DAR-16,Rock & Roll Denim,Westmoor Manufacturing,197815364011,K-WMA-BB0BD05575-DAR-16,Two Tone Emb Bootcut,,
REVIEW,0.45,sku_match,e79db42c-a560-4a08-b32d-ad9916510afc,Rock & Roll Denim Vintage '46 Double Barrel Jeans (M-WMA-RRMD0SRZS8-SMA-33-30) [M-WMA-RRMD0SRZS8-SMA-33-30],M-WMA-RRMD0SRZS8-SMA-33-30,Rock & Roll Denim,Westmoor Manufacturing,194648838603,M-WMA-RRMD0SRZS8-SMA-33-30,Vintage '46 Double Barrel Jeans,,
REVIEW,0.55,sku_match,fed621ca-9c9a-4a70-8d22-f5c817cda5e0,Two Tone Bootcut (K-WMA-BB0BD06685-DAR-20),K-WMA-BB0BD06685-DAR-7,Rock & Roll Denim,Westmoor Manufacturing,197815559080,K-WMA-BB0BD06685-DAR-7,Two Tone Bootcut,,
REVIEW,0.55,sku_match,2c9e306f-80f7-40df-9187-89bc502ad2ab,Two Tone Bootcut (K-WMA-BB0BD06685-DAR-20),K-WMA-BB0BD06685-DAR-8,Rock & Roll Denim,Westmoor Manufacturing,197815559097,K-WMA-BB0BD06685-DAR-8,Two Tone Bootcut,,
REVIEW,0.55,sku_match,5ba79c9b-a9b3-4b20-96f5-b253a0278336,Two Tone Bootcut (K-WMA-BB0BD06685-DAR-20),K-WMA-BB0BD06685-DAR-5,Rock & Roll Denim,Westmoor Manufacturing,197815559066,K-WMA-BB0BD06685-DAR-5,Two Tone Bootcut,,
REVIEW,0.55,sku_match,5aaf88b1-d075-487f-bf2e-bc1ee798c21e,Two Tone Bootcut (K-WMA-BB0BD06685-DAR-20),K-WMA-BB0BD06685-DAR-14,Rock & Roll Denim,Westmoor Manufacturing,197815559127,K-WMA-BB0BD06685-DAR-14,Two Tone Bootcut,,
REVIEW,0.55,sku_match,aa50f5d0-75a8-41c2-9c5c-a64e5704aae0,Two Tone Bootcut (K-WMA-BB0BD06685-DAR-20),K-WMA-BB0BD06685-DAR-20,Rock & Roll Denim,Westmoor Manufacturing,197815559158,K-WMA-BB0BD06685-DAR-20,Two Tone Bootcut,,
REVIEW,0.55,sku_match,40bd7940-a023-4b6e-81b6-f9c3e77722f0,Two Tone Bootcut (K-WMA-BB0BD06685-DAR-20),K-WMA-BB0BD06685-DAR-18,Rock & Roll Denim,Westmoor Manufacturing,197815559141,K-WMA-BB0BD06685-DAR-18,Two Tone Bootcut,,
REVIEW,0.47,sku_match,5124bdbf-f951-4b7f-84f8-1af1af0b1d85,Two Tone Raise Denim V PCT (M-WMA-RRMD0SRZSR-MED-29-36) [M-WMA-RRMD0SRZSR-MED-29-36],M-WMA-RRMD0SRZSR-MED-29-36,Rock & Roll Denim,Westmoor Manufacturing,194648842181,M-WMA-RRMD0SRZSR-MED-29-36,Two Tone Raise Denim V PCT,,
REVIEW,0.47,sku_match,27dd4bd0-122d-42c5-aeb6-e0e3b2b9b307,Two Tone Raise Denim V PCT (M-WMA-RRMD0SRZSR-MED-44-32) [M-WMA-RRMD0SRZSR-MED-44-32],M-WMA-RRMD0SRZSR-MED-44-32,Rock & Roll Denim,Westmoor Manufacturing,194648842013,M-WMA-RRMD0SRZSR-MED-44-32,TWO tone Raise Denim V PCT,,
REVIEW,0.27,sku_match,329b14b3-d584-4cee-a727-81475f2c8abb,Vintage '46 Double Barrel Straight Jeans (M-WMA-MVS9872-MED-35-30) [M-WMA-MVS9872-MED-35-30],M-WMA-MVS9872-MED-35-30,Rock & Roll Denim,Westmoor Manufacturing,194648439220,M-WMA-MVS9872-MED-35-30,Mens Reflex Double Barrel,,
REVIEW,0.51,sku_match,39101c80-aa9c-4944-bf2b-619673b8ff36,Arizona Brown Boot (K-KAR-09-018-7023-1411-BRO-11-NA),K-KAR-09-018-7023-1411-BRO-11-NA,Roper,,805303100019,K-KAR-09-018-7023-1411-BRO-11-NA,Arizona Brown Boot,,
REVIEW,0.45,sku_match,fcd400c0-d97f-4b23-b4bf-19c8fe9b4d54,Biker Lug Boot (M-KAR-09-020-7801-8496-BRO-14-D),M-KAR-09-020-7801-8496-BRO-13-D,Roper,,196070303087,M-KAR-09-020-7801-8496-BRO-13-D,Biker Lug Boot,,
REVIEW,0.45,sku_match,de179ebf-f755-43a3-bbd6-a018829d4f34,Biker Lug Boot (M-KAR-09-020-7801-8496-BRO-14-D),M-KAR-09-020-7801-8496-BRO-12-D,Roper,,196070303063,M-KAR-09-020-7801-8496-BRO-12-D,Biker Lug Boot,ok,
REVIEW,0.45,sku_match,4af2e196-a51f-441a-8a6f-7877973392ac,Biker Lug Boot (M-KAR-09-020-7801-8496-BRO-14-D),M-KAR-09-020-7801-8496-BRO-11.5-EE,Roper,,196070303056,M-KAR-09-020-7801-8496-BRO-11.5-EE,Biker Lug Boot,,
REVIEW,0.45,sku_match,2f96b7bc-cfc8-483d-be5f-21da75c84df1,Biker Lug Boot (M-KAR-09-020-7801-8496-BRO-14-D),M-KAR-09-020-7801-8496-BRO-10.5-EE,Roper,,196070303018,M-KAR-09-020-7801-8496-BRO-10.5-EE,Biker Lug Boot,,
REVIEW,0.45,sku_match,61876f01-06ce-4767-a12d-51639fa5e9c8,Biker Lug Boot (M-KAR-09-020-7801-8496-BRO-14-D),M-KAR-09-020-7801-8496-BRO-10.5-D,Roper,,196070303001,M-KAR-09-020-7801-8496-BRO-10.5-D,Biker Lug Boot,,
REVIEW,0.45,sku_match,a00f5595-e926-486d-af45-6ce04478db29,Biker Lug Boot (M-KAR-09-020-7801-8496-BRO-14-D),M-KAR-09-020-7801-8496-BRO-14-D,Roper,,196070303100,M-KAR-09-020-7801-8496-BRO-14-D,Biker Lug Boot,,
REVIEW,0.45,sku_match,e6ae93c8-555d-44a0-acc2-30f532947326,Biker Lug Boot (M-KAR-09-020-7801-8496-BRO-14-D),M-KAR-09-020-7801-8496-BRO-14-EE,Roper,,196070303117,M-KAR-09-020-7801-8496-BRO-14-EE,Biker Lug Boot,,
REVIEW,0.5,sku_match,2c76dc48-0afc-407e-ae56-fde22901a0e2,Bird Blocks - Tan (K-KAR-09-119-1902-2102-TAN-4-NA),K-KAR-09-119-1902-2102-TAN-5-NA,Roper,,052356794102,K-KAR-09-119-1902-2102-TAN-5-NA,Bird Blocks - Tan,,
REVIEW,0.5,sku_match,14df083d-b84c-4cb5-9e63-b6ccba250690,Bird Blocks - Tan (K-KAR-09-119-1902-2102-TAN-4-NA),K-KAR-09-119-1902-2102-TAN-4-NA,Roper,,052356794096,K-KAR-09-119-1902-2102-TAN-4-NA,Bird Blocks - Tan,,
REVIEW,0.53,sku_match,aacd687f-c9d5-4a70-87c3-1efd480933a2,Corrina Grey Sandal (W-KAR-09-021-0607-3429-GRA-6-NA),W-KAR-09-021-0607-3429-GRA-6-NA,Roper,,196070562316,W-KAR-09-021-0607-3429-GRA-6-NA,Corrina Grey Sandal,,
REVIEW,0.45,sku_match,611c88f4-a545-400c-a08e-1738e66cc7db,Daniel - Brown (K-KAR-09-017-1224-2210-BRO-5-NA),K-KAR-09-017-1224-2210-BRO-5-NA,Roper,,052356641437,K-KAR-09-017-1224-2210-BRO-5-NA,Daniel - Brown,,
REVIEW,0.25,sku_match,3690b7e9-5ba3-46c4-9cdb-c849f5fcf957,Roper (K-KAR-09-18-1900-2482-13-NA),K-KAR-09-18-1900-2482-13-NA,Roper,,884426387231,K-KAR-09-18-1900-2482-13-NA,Roper,,
REVIEW,0.58,sku_match,11a01572-7c55-4e2b-b3bd-cf2d997550ce,Roper 09-021-8020-1762 (W-KAR-09-021-8020-1762-6.5-NA),W-KAR-09-021-8020-1762-6.5-NA,Roper,,805303968770,W-KAR-09-021-8020-1762-6.5-NA,Roper 09-021-8020-1762,,
REVIEW,0.43,sku_match,2af70139-780e-44ec-adc4-5bdea17a1aa7,Roper Boots (M-KAR-09-20-7801-8496-15-D),M-KAR-09-20-7801-8496-15-D,Roper,,196070303124,M-KAR-09-20-7801-8496-15-D,Roper Boots,,
REVIEW,0.42,sku_match,afffe3a7-408f-4e5c-99b9-796014ad638a,Roper Boots (W-KAR-21-1793-2983-BEI-6-NA),W-KAR-21-1793-2983-BEI-6-NA,Roper,,196070108088,W-KAR-21-1793-2983-BEI-6-NA,Roper Boots,,
REVIEW,0.4,sku_match,e3c9511b-e2b3-43b5-abf3-4541d30f49bf,Roper Midnight Basic Snip Toe Boot (W-KAR-09-021-7625-8633-BLA-11-B),W-KAR-09-021-7625-8633-BLA-11-B,Roper,,196070567090,W-KAR-09-021-7625-8633-BLA-11-B,Roper Women's Midnight Boot,,
REVIEW,0.42,sku_match,70f33c59-cbd9-4fd7-b48c-005b799098f6,Roper Shirt (M-KAR-03-097-0670-7000-BU-S),M-KAR-03-097-0670-7000-BU-S,Roper,,884426142496,M-KAR-03-097-0670-7000-BU-S,Roper Shirt,,
REVIEW,0.26,sku_match,2124bc0f-1f4a-4085-a0be-83dd9afad7ce,Roper Wear The West (W-KAR-3-39-513-2044-BU-NA-1X),W-KAR-3-39-513-2044-BU-3X,Roper,,196070033175,W-KAR-3-39-513-2044-BU-3X,Roper Shirt,,
REVIEW,0.39,sku_match,fdc10cc4-d28c-44b2-a81a-6b95662d4509,Roper Wear the West Shirt (M-KAR-3-01-778-2097-GY-2XLT),M-KAR-3-01-778-2097-GY-GRA-2XLT,Roper,,196070545043,M-KAR-3-01-778-2097-GY-GRA-2XLT,Roper Woven Shirt,,
REVIEW,0.39,sku_match,baa3a666-6621-44d5-9f25-e25d9df565d8,RoperBarrel Rider Little Kids Boots (K-KAR-09-018-7023-8456-BRO-11-NA),K-KAR-09-018-7023-8456-BRO-11-NA,Roper,,196070192476,K-KAR-09-018-7023-8456-BRO-11-NA,Barrel Rider Boot,,
REVIEW,0.59,sku_match,cceb8393-f562-4f68-a322-633e77f093a2,Stetson 20-6224-3809 (M-RHE-20-6224-3809-10.5-D),M-RHE-20-6224-3809-10.5-D,Stetson,,805303140763,M-RHE-20-6224-3809-10.5-D,Stetson 20-6224-3809,,
REVIEW,0.36,sku_match,f2366f01-2164-455a-a5b5-3dc023740d0a,Stetson Alder Hat (A-RHE-OSALDR-203005MO-WHE-M) [A-RHE-OSALDR-203005MO-WHE-M],A-RHE-OSALDR-203005MO-WHE-M,Stetson,,883383806717,A-RHE-OSALDR-203005MO-WHE-M,Stetson Alder Hat,,
REVIEW,0.4,sku_match,30ea0303-c130-41e9-a049-8c4e1f555c10,Stetson Belgrade Hat (A-RHE-OSBLGD-343007S0-BLA-S) [A-RHE-OSBLGD-343007S0-BLA-S],A-RHE-OSBLGD-343007S0-BLA-S,Stetson,,195556034484,A-RHE-OSBLGD-343007S0-BLA-S,Stetson Belgrade Hat,,
REVIEW,0.35,sku_match,a1c30a5d-0af7-4298-b5f0-c54369285d80,Tin Haul (W-KAR-14-021-0007-1280-6-NA),W-KAR-14-021-0007-1280-6-NA,Tin Haul,,052356411375,W-KAR-14-021-0007-1280-6-NA,Tin Haul,,
REVIEW,0.48,sku_match,0cd41336-b60e-464d-ad72-30b799b99281,Tin Haul Boots (W-KAR-14-021-0007-1550-6-NA),W-KAR-14-021-0007-1550-6-NA,Tin Haul,,196070850109,W-KAR-14-021-0007-1550-6-NA,Tin Haul Boots,,
REVIEW,0.48,sku_match,ee43f3e4-08a4-4be7-9722-ca2953675228,Tin Haul Hoodie (M-KAR-1009703000912GY-GRA-2XL),M-KAR-1009703000912GY-GRA-2XL,Tin Haul,,196070387124,M-KAR-1009703000912GY-GRA-2XL,Tin Haul Hoodie,ok,
REVIEW,0.49,sku_match,7cc02979-5b88-4328-b430-c2a15aaf0d9c,Plano Taupe Suede Boots (M-BHS-DR3051-TAU-12-D) [M-BHS-DR3051-TAU-12-D],M-BHS-DR3051-TAU-12-D,Tony Lama,,745515493496,M-BHS-DR3051-TAU-12-D,Plano Taupe Suede Boots,,
REVIEW,0.55,sku_match,1bfec927-4641-4e79-9725-c5bff4da4f51,Tony Lama Boots EP3551 (M-BHS-EP3551-13-D),M-BHS-EP3551-11.5-D,Tony Lama,,745515485699,M-BHS-EP3551-11.5-D,Tony Lama EP3551,,
REVIEW,0.55,sku_match,84839d71-ec99-4f31-95ec-2a15457cb4bd,Tony Lama Boots EP3551 (M-BHS-EP3551-13-D),M-BHS-EP3551-11-D,Tony Lama,,745515484682,M-BHS-EP3551-11-D,Tony Lama EP3551,,
REVIEW,0.26,sku_match,02818f68-446a-444d-94a7-583db7c07455,Tony Lama Boots XT5104 (M-BHS-XT5104-OB-11.5-D),M-BHS-XT5104-OB-11.5-D,Tony Lama,,745515604892,M-BHS-XT5104-OB-11.5-D,Bowie Oak Cowhide Boots,,
REVIEW,0.26,sku_match,bb04031b-dcc8-4c81-9b04-70fb043b2c39,Tony Lama Boots XT5104 (M-BHS-XT5104-OB-11.5-D),M-BHS-XT5104-OB-12-D,Tony Lama,,745515604908,M-BHS-XT5104-OB-12-D,Bowie Oak Cowhide Boots,,
REVIEW,0.57,sku_match,f334b46a-8e63-4046-ae0a-efc700bd00e9,Tony Lama SA1501 (W-BHS-SA1501-UMB-11-B),W-BHS-SA1501-UMB-11-B,Tony Lama,,745515482087,W-BHS-SA1501-UMB-11-B,Tony Lama SA1501,,
REVIEW,0.57,sku_match,3e643a22-6410-4644-9aab-103d5907fa5b,"11"" UltraLite X Work Boot (Nano toe) (M-TWX-MULN004-MD-11.5-EE) [M-TWX-MULN004-MD-11.5-EE]",M-TWX-MULN004-MD-11.5-EE,Twisted X,Twisted X,884882967022,M-TWX-MULN004-MD-11.5-EE,"11"" UltraLite X Work Boot (Nano toe)",,
REVIEW,0.59,sku_match,502243b4-2f77-439e-a15b-4ba309a5c1b0,"11"" UltraLite X Work Boot (Nano toe) (M-TWX-MULN004-MD-14-EE) [M-TWX-MULN004-MD-14-EE]",M-TWX-MULN004-MD-14-EE,Twisted X,Twisted X,884882756343,M-TWX-MULN004-MD-14-EE,"11"" UltraLite X Work Boot (Nano toe)",,
REVIEW,0.46,sku_match,4ca534e2-ae68-494d-a66d-027c3a980741,"12"" Western Work Boot (M-TWX-MXBW008-CP-14-EE) [M-TWX-MXBW008-CP-14-EE]",M-TWX-MXBW008-CP-14-EE,Twisted X,Twisted X,884882694089,M-TWX-MXBW008-CP-14-EE,"12"" Western Work Boot",,
REVIEW,0.57,sku_match,32efea4d-3cd3-4058-9756-f07e4102ded1,"12"" Western Work Boot (Nano toe) (M-TWX-MXBNWM1-HN-14-D) [M-TWX-MXBNWM1-HN-14-D]",M-TWX-MXBNWM1-HN-14-D,Twisted X,Twisted X,884882828965,M-TWX-MXBNWM1-HN-14-D,"12"" Western Work Boot (Nano toe)",,
REVIEW,0.46,sku_match,fbe018df-35bd-46fe-802c-681833918444,"6"" Work Boot (Nano Toe) (A-TWX-MXCNW06-SHI-11.5-M) [A-TWX-MXCNW06-SHI-11.5-M]",A-TWX-MXCNW06-SHI-11.5-M,Twisted X,Twisted X,884882662460,A-TWX-MXCNW06-SHI-11.5-M,"6"" Work Boot (Nano Toe)",,
REVIEW,0.46,sku_match,ccb8b7e3-24d9-4b23-a732-4d29476e35fb,"6"" Work Boot (Nano Toe) (A-TWX-MXCNW06-SHI-11.5-W) [A-TWX-MXCNW06-SHI-11.5-W]",A-TWX-MXCNW06-SHI-11.5-W,Twisted X,Twisted X,884882662446,A-TWX-MXCNW06-SHI-11.5-W,"6"" Work Boot (Nano Toe)",,
REVIEW,0.46,sku_match,3acf8ae6-99c3-41e5-a9a9-4170d94911de,"6"" Work Boot (Nano Toe) (M-TWX-MXCNW06-SHI-10.5-W) [M-TWX-MXCNW06-SHI-10.5-W]",M-TWX-MXCNW06-SHI-10.5-W,Twisted X,Twisted X,884882672292,M-TWX-MXCNW06-SHI-10.5-W,"6"" Work Boot (Nano Toe)",,
REVIEW,0.48,sku_match,6ed5ac7f-fc8f-41fe-91bb-c8b6756d7da2,"6"" Work Boot (Nano Toe) (M-TWX-MXCNW06-SHI-11-M) [M-TWX-MXCNW06-SHI-11-M]",M-TWX-MXCNW06-SHI-11-M,Twisted X,Twisted X,884882672278,M-TWX-MXCNW06-SHI-11-M,"6"" Work Boot (Nano Toe)",,
REVIEW,0.48,sku_match,a36651f7-462c-4291-bdf2-6ef975b195a4,"6"" Work Boot (Nano Toe) (M-TWX-MXCNW06-SHI-13-M) [M-TWX-MXCNW06-SHI-13-M]",M-TWX-MXCNW06-SHI-13-M,Twisted X,Twisted X,884882662385,M-TWX-MXCNW06-SHI-13-M,"6"" Work Boot (Nano Toe)",,
REVIEW,0.48,sku_match,daa4f064-eba5-4b45-9731-23957c1bd049,"6"" Work Boot (Nano Toe) (M-TWX-MXCNW06-SHI-13-W) [M-TWX-MXCNW06-SHI-13-W]",M-TWX-MXCNW06-SHI-13-W,Twisted X,Twisted X,884882662361,M-TWX-MXCNW06-SHI-13-W,"6"" Work Boot (Nano Toe)",,
REVIEW,0.48,sku_match,6190163d-79f8-430b-a202-65f1f462c3f9,"6"" Work Boot (Nano Toe) (M-TWX-MXCNW06-SHI-14-M) [M-TWX-MXCNW06-SHI-14-M]",M-TWX-MXCNW06-SHI-14-M,Twisted X,Twisted X,884882662347,M-TWX-MXCNW06-SHI-14-M,"6"" Work Boot (Nano Toe)",,
REVIEW,0.48,sku_match,d7e38c37-050f-4b5a-875a-a66820381c7e,"6"" Work Boot (Nano Toe) (M-TWX-MXCNW06-SHI-14-W) [M-TWX-MXCNW06-SHI-14-W]",M-TWX-MXCNW06-SHI-14-W,Twisted X,Twisted X,884882662323,M-TWX-MXCNW06-SHI-14-W,"6"" Work Boot (Nano Toe)",,
REVIEW,0.49,sku_match,bf2f34c2-d575-414f-966a-9059a051b3ff,"8"" Work Boot (M-TWX-MXCW003-DIS-12-W)",M-TWX-MXCW003-DIS-12-W,Twisted X,Twisted X,884882974426,M-TWX-MXCW003-DIS-12-W,"8"" Work Boot",,
REVIEW,0.42,sku_match,18c13bd8-bf90-4a76-9c37-4ffc1ca227fd,Chukka Driving Moc (K-TWX-YDM0051-BOM-1-NA) [K-TWX-YDM0051-BOM-1-NA],K-TWX-YDM0051-BOM-1-NA,Twisted X,Twisted X,884882665188,K-TWX-YDM0051-BOM-1-NA,Chukka Driving Moc,ok,
REVIEW,0.42,sku_match,2ca7d603-4739-491b-8eef-57efafe21fc5,Chukka Driving Moc (K-TWX-YDM0051-BOM-11-M) [K-TWX-YDM0051-BOM-11-M],K-TWX-YDM0051-BOM-11-M,Twisted X,Twisted X,884882664969,K-TWX-YDM0051-BOM-11-M,Chukka Driving Moc,,
REVIEW,0.4,sku_match,202707d4-cbe3-4936-baa3-427ee0f20f24,Chukka Driving Moc (K-TWX-YDM0051-BOM-11.5-M) [K-TWX-YDM0051-BOM-11.5-M],K-TWX-YDM0051-BOM-11.5-M,Twisted X,Twisted X,884882664945,K-TWX-YDM0051-BOM-11.5-M,Chukka Driving Moc,,
REVIEW,0.39,sku_match,99300d56-ca42-41c9-a350-11e20c4d18ea,Chukka Driving Moc (K-TWX-YDM0051-BOM-12.5-NA) [K-TWX-YDM0051-BOM-12.5-NA],K-TWX-YDM0051-BOM-12.5-NA,Twisted X,Twisted X,884882664907,K-TWX-YDM0051-BOM-12.5-NA,Chukka Driving Moc,,
REVIEW,0.42,sku_match,b76e31ff-bc5f-4560-9691-83c8e7576394,Chukka Driving Moc (K-TWX-YDM0051-BOM-13-M) [K-TWX-YDM0051-BOM-13-M],K-TWX-YDM0051-BOM-13-M,Twisted X,Twisted X,884882664884,K-TWX-YDM0051-BOM-13-M,Chukka Driving Moc,,
REVIEW,0.4,sku_match,19ed44c2-b799-449e-8e82-1fc349b4754e,Chukka Driving Moc (K-TWX-YDM0051-BOM-13.5-M) [K-TWX-YDM0051-BOM-13.5-M],K-TWX-YDM0051-BOM-13.5-M,Twisted X,Twisted X,884882664860,K-TWX-YDM0051-BOM-13.5-M,Chukka Driving Moc,,
REVIEW,0.45,sku_match,97993210-0d4f-4d65-8c78-230a991d9d02,Infant's Driving Moc (K-TWX-ICA0041-WHI-6-M) [K-TWX-ICA0041-WHI-6-M],K-TWX-ICA0041-WHI-6-M,Twisted X,Twisted X,884882788368,K-TWX-ICA0041-WHI-6-M,Infant's Driving Moc,,
REVIEW,0.45,sku_match,a56bfc72-f4b5-4603-82a1-9f168c0d9eb6,Infant's Driving Moc (K-TWX-ICA0041-WHI-8-M) [K-TWX-ICA0041-WHI-8-M],K-TWX-ICA0041-WHI-8-M,Twisted X,Twisted X,884882788320,K-TWX-ICA0041-WHI-8-M,Infant's Driving Moc,,
REVIEW,0.45,sku_match,5b6e19c4-3899-46ab-86c5-5ac304017ae6,Infant's Driving Moc (K-TWX-ICA0041-WHI-9-M) [K-TWX-ICA0041-WHI-9-M],K-TWX-ICA0041-WHI-9-M,Twisted X,Twisted X,884882788306,K-TWX-ICA0041-WHI-9-M,Infant's Driving Moc,,
REVIEW,0.17,sku_match,5c9434c7-afe4-4461-8710-5f91225e3268,Kicks (W-TWX-WCA0085-WHE-6-M) [W-TWX-WCA0085-WHE-6-M],W-TWX-WCA0085-WHE-6-M,Twisted X,Twisted X,884882626714,W-TWX-WCA0085-WHE-6-M,Kicks,,
REVIEW,0.16,sku_match,d548d869-490c-46bb-b3a9-3873b761ca75,Kicks (W-TWX-WCA0085-WHE-9.5-M) [W-TWX-WCA0085-WHE-9.5-M],W-TWX-WCA0085-WHE-9.5-M,Twisted X,Twisted X,884882616920,W-TWX-WCA0085-WHE-9.5-M,Kicks,,
REVIEW,0.47,sku_match,590b3f95-a8e3-4b8b-9fd1-17aee3eb7e69,Kid's Chukka Driving Moc (K-TWX-YDM0056-CAR-1-NA) [K-TWX-YDM0056-CAR-1-NA],K-TWX-YDM0056-CAR-1-NA,Twisted X,Twisted X,884882868640,K-TWX-YDM0056-CAR-1-NA,Kids Chukka Driving Moc,,
REVIEW,0.49,sku_match,8de71319-5f62-45b5-9d02-c10d71a28ce3,Kid's Chukka Driving Moc (K-TWX-YDM0056-CAR-11-M) [K-TWX-YDM0056-CAR-11-M],K-TWX-YDM0056-CAR-11-M,Twisted X,Twisted X,884882868428,K-TWX-YDM0056-CAR-11-M,Kid's Chukka Driving Moc,,
REVIEW,0.47,sku_match,3beceae0-558c-4969-82cf-8ba233e40821,Kid's Chukka Driving Moc (K-TWX-YDM0056-CAR-11.5-M) [K-TWX-YDM0056-CAR-11.5-M],K-TWX-YDM0056-CAR-11.5-M,Twisted X,Twisted X,884882868404,K-TWX-YDM0056-CAR-11.5-M,Kid's Chukka Driving Moc,,
REVIEW,0.49,sku_match,5e941e93-ba1d-4d46-aa6d-2e7c7411a16e,Kid's Chukka Driving Moc (K-TWX-YDM0056-CAR-12-M) [K-TWX-YDM0056-CAR-12-M],K-TWX-YDM0056-CAR-12-M,Twisted X,Twisted X,884882868381,K-TWX-YDM0056-CAR-12-M,Kid's Chukka Driving Moc,,
REVIEW,0.47,sku_match,4ba7c52d-1b3c-41a3-9db6-37cb2ac2a235,Kid's Chukka Driving Moc (K-TWX-YDM0056-CAR-12.5-M) [K-TWX-YDM0056-CAR-12.5-M],K-TWX-YDM0056-CAR-12.5-M,Twisted X,Twisted X,884882868367,K-TWX-YDM0056-CAR-12.5-M,Kid's Chukka Driving Moc,,
REVIEW,0.49,sku_match,2f1f96de-e73e-4efa-a366-9485f047ebcc,Kid's Chukka Driving Moc (K-TWX-YDM0056-CAR-13-M) [K-TWX-YDM0056-CAR-13-M],K-TWX-YDM0056-CAR-13-M,Twisted X,Twisted X,884882914569,K-TWX-YDM0056-CAR-13-M,Kid's Chukka Driving Moc,,
REVIEW,0.5,sku_match,60e685bc-cf00-4f7b-9ce7-64675eac650b,Kid's Chukka Driving Moc (K-TWX-YDM0056-CAR-4-M) [K-TWX-YDM0056-CAR-4-M],K-TWX-YDM0056-CAR-4-M,Twisted X,Twisted X,884882868527,K-TWX-YDM0056-CAR-4-M,Kid's Chukka Driving Moc,,
REVIEW,0.48,sku_match,fbc0c4d7-8aa9-4fb8-a05f-81842c787601,Kid's Chukka Driving Moc (K-TWX-YDM0056-CAR-4.5-M) [K-TWX-YDM0056-CAR-4.5-M],K-TWX-YDM0056-CAR-4.5-M,Twisted X,Twisted X,884882868503,K-TWX-YDM0056-CAR-4.5-M,Kid's Chukka Driving Moc,,
