bracket_id,bracket_name,bracket_upc,bracket_sku,bracket_custom1,bracket_color,bracket_size,clean_id,clean_name,clean_upc,clean_sku,clean_custom1,clean_color,clean_size,match_confidence,action
5073c746-dcbc-4147-8e85-4a693649ea05,Carolina CA3593 (M-BHS-CA3592-11.5-D),,M-BHS-CA3592-11.5-D,M-BHS-CA3592-11.5-D,,,bf8ae541-3c57-4ef8-9b28-77832ce70c33,Tony Lama XT 5104,,M-BHS-XT-5104-11.5-EE,M-BHS-XT-5104-11.5-EE,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
63286d3f-ae27-4a99-9430-bc22237bff03,Lyle Umber Cowhide Boots (M-BHS-CJ2031-UMB-10.5-EE),731871574153,M-BHS-CJ2031-UMB-10.5-EE,M-BHS-CJ2031-UMB-10.5-EE,Umber,10.5,0cf3fa0f-a36d-46d8-8c68-d2b6c4e70eaf,Chukka Driving Moc MDM0107,884882874092,MDM0107-M-10.5,MDM0107-M-10.5,Umber,10.5,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
fc0670e8-527f-48d6-9254-841197193dc6,Double-H Jase (M-BHS-DH3560-BRO-10.5-D),0749186222027,M-BHS-DH3560-BRO-10.5-D,M-BHS-DH3560-BRO-10.5-D,Brown,10.5,5159e7db-ab7e-496c-9906-61300285a57a,Slip-On Driving Moc MDMS009,884882211934,MDMS009-M-10.5,MDMS009-M-10.5,Brown,10.5,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
406c66e5-ea3b-4845-9b42-05370e59c313,"Union Built Men's 9"" Packer (M-BHS-DH3706-BRO-11.5-EE)",0749186526439,M-BHS-DH3706-BRO-11.5-EE,M-BHS-DH3706-BRO-11.5-EE,,,bf8ae541-3c57-4ef8-9b28-77832ce70c33,Tony Lama XT 5104,,M-BHS-XT-5104-11.5-EE,M-BHS-XT-5104-11.5-EE,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
dcde918d-ab77-45a6-ab84-f35d0f8212a9,CHISOLM (M-BHS-JE8170-11.5-D),,M-BHS-JE8170-11.5-D,M-BHS-JE8170-11.5-D,,,bf8ae541-3c57-4ef8-9b28-77832ce70c33,Tony Lama XT 5104,,M-BHS-XT-5104-11.5-EE,M-BHS-XT-5104-11.5-EE,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
360f08fa-08a0-452c-835b-3562f7fa3815,Drennan Black Water Buffalo Boots (M-BHS-RP503-BLA-10.5-EE),731871371428,M-BHS-RP503-BLA-10.5-EE,M-BHS-RP503-BLA-10.5-EE,,,bf45ce71-c9db-49b8-8e15-b44d94a2feec,Hooey 10.5 Calf Rope,691119009246,A-CR-HooCore-WG-10.5-CALF,A-CR-HooCore-WG-10.5-CALF,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
831dec7e-ad67-45a0-ad47-0c4553b336cf,Chippewa Thunderstruck Boots (M-BHS-TH1010-BRO-11.5-D),731874570460,M-BHS-TH1010-BRO-11.5-D,M-BHS-TH1010-BRO-11.5-D,Brown,11.5,1a887141-7c8d-4620-9120-7dd69352e7b6,Slip-On Driving Moc MDMS009,884882211958,MDMS009-M-11.5,MDMS009-M-11.5,Brown,11.5,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
5fbe1e4a-83ea-4f69-90e0-a52406e4fdb8,Justin Boots (M-BHS-WK2152-BRO-10.5-D),,M-BHS-WK2152-BRO-10.5-D,M-BHS-WK2152-BRO-10.5-D,,,bf45ce71-c9db-49b8-8e15-b44d94a2feec,Hooey 10.5 Calf Rope,691119009246,A-CR-HooCore-WG-10.5-CALF,A-CR-HooCore-WG-10.5-CALF,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
d143cd99-2dfb-4063-a5a4-0b66d2215d09,Corral LS740 (M-COR-LS740-11.5-EE),,M-COR-LS740-11.5-EE,M-COR-LS740-11.5-EE,,,bf8ae541-3c57-4ef8-9b28-77832ce70c33,Tony Lama XT 5104,,M-BHS-XT-5104-11.5-EE,M-BHS-XT-5104-11.5-EE,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
3623044d-d879-4fc8-8583-da295be902ef,Black Tosa All Over (M-TRS-FB15600001-BLA-10.5-D),,M-TRS-FB15600001-BLA-10.5-D,M-TRS-FB15600001-BLA-10.5-D,Black,10.5,c2953407-2284-4f62-9953-106ac2f54b2d,"11"" Tech X Boot MXTL014",884882591203,MXTL014-D-10.5,MXTL014-D-10.5,Black,10.5,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
32c292dc-75a1-4289-92f1-08c1d4b7a7d7,Black Tosa All Over (M-TRS-FB15600001-BLA-10.5-D),,M-FBO-FB15600001-BLA-10.5-EE,M-FBO-FB15600001-BLA-10.5-EE,Black,10.5,c2953407-2284-4f62-9953-106ac2f54b2d,"11"" Tech X Boot MXTL014",884882591203,MXTL014-D-10.5,MXTL014-D-10.5,Black,10.5,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
ae16f361-b9da-464d-a1ed-9675c8178582,Durango DB5554 (M-RBR-DB5554-11.5-D),885192870118,M-RBR-DB5554-11.5-D,M-RBR-DB5554-11.5-D,,,bf8ae541-3c57-4ef8-9b28-77832ce70c33,Tony Lama XT 5104,,M-BHS-XT-5104-11.5-EE,M-BHS-XT-5104-11.5-EE,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
b5cb3f20-2963-4758-8b27-a9fc0670460d,Georgia Boot G5514 (M-RBR-G5514-10.5-M),043538525430,M-RBR-G5514-10.5-M,M-RBR-G5514-10.5-M,,,bf45ce71-c9db-49b8-8e15-b44d94a2feec,Hooey 10.5 Calf Rope,691119009246,A-CR-HooCore-WG-10.5-CALF,A-CR-HooCore-WG-10.5-CALF,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
4dd68ee1-f54a-481b-a67d-8f69e4908239,Georgia Boots GB00540 (M-RBR-GB00540-10.5-M),193715352363,M-RBR-GB00540-10.5-M,M-RBR-GB00540-10.5-M,,10.5,8ca9642e-1c14-459e-a108-b95524da836f,Mens Vintage Tan Vamp And Shaft,196070143089,09-020-0904-3087-TA-10.5,09-020-0904-3087-TA-10.5,,10.5,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
a6fcfd41-3122-4bb9-97dc-194ae05dede9,"Georgia Boot Carbo-Tec FLX 11 "" Alloy Toe Pull On Work Boot (M-RBR-GB00622-BRO-10.5-M)",193715486921,M-RBR-GB00622-BRO-10.5-M,M-RBR-GB00622-BRO-10.5-M,,,bf45ce71-c9db-49b8-8e15-b44d94a2feec,Hooey 10.5 Calf Rope,691119009246,A-CR-HooCore-WG-10.5-CALF,A-CR-HooCore-WG-10.5-CALF,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
a0e93f61-7ee1-42b4-89dc-6dcb3920cc44,"Georgia Boot Carbo-Tec FLX 11 "" Alloy Toe Pull On Work Boot (M-RBR-GB00622-BRO-11.5-W)",193715487089,M-RBR-GB00622-BRO-11.5-W,M-RBR-GB00622-BRO-11.5-W,,,bf8ae541-3c57-4ef8-9b28-77832ce70c33,Tony Lama XT 5104,,M-BHS-XT-5104-11.5-EE,M-BHS-XT-5104-11.5-EE,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
d430916f-d971-48e3-b168-e7fbdff15a07,Georgia Boot Durablend Sport (M-RBR-GB00641-BRO-10.5-W),193715548575,M-RBR-GB00641-BRO-10.5-W,M-RBR-GB00641-BRO-10.5-W,Brown,10.5,5159e7db-ab7e-496c-9906-61300285a57a,Slip-On Driving Moc MDMS009,884882211934,MDMS009-M-10.5,MDMS009-M-10.5,Brown,10.5,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
3c5d6bbd-8870-428f-9b7b-7f915b889fb9,Georgia Boot Athens Superlyte GB00647 (M-RBR-GB00647-BRO-10.5-M),193715549848,M-RBR-GB00647-BRO-10.5-M,M-RBR-GB00647-BRO-10.5-M,Brown,10.5,5159e7db-ab7e-496c-9906-61300285a57a,Slip-On Driving Moc MDMS009,884882211934,MDMS009-M-10.5,MDMS009-M-10.5,Brown,10.5,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
cceb8393-f562-4f68-a322-633e77f093a2,Stetson 20-6224-3809 (M-RHE-20-6224-3809-10.5-D),805303140763,M-RHE-20-6224-3809-10.5-D,M-RHE-20-6224-3809-10.5-D,,,bf45ce71-c9db-49b8-8e15-b44d94a2feec,Hooey 10.5 Calf Rope,691119009246,A-CR-HooCore-WG-10.5-CALF,A-CR-HooCore-WG-10.5-CALF,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
f70f8569-94a8-4e23-a0bb-458166fed419,Twisted X MDMST01 (M-TWX-MDMST01-10.5-M),,M-TWX-MDMST01-10.5-M,M-TWX-MDMST01-10.5-M,,,bf45ce71-c9db-49b8-8e15-b44d94a2feec,Hooey 10.5 Calf Rope,691119009246,A-CR-HooCore-WG-10.5-CALF,A-CR-HooCore-WG-10.5-CALF,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
d53fb47b-c901-4de2-9376-9c93cecf3f12,Twisted X Boots MLCW001 (M-TWX-MLCW001-11.5-D),,M-TWX-MLCW001-11.5-D,M-TWX-MLCW001-11.5-D,,,bf8ae541-3c57-4ef8-9b28-77832ce70c33,Tony Lama XT 5104,,M-BHS-XT-5104-11.5-EE,M-BHS-XT-5104-11.5-EE,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
404b54f8-1f80-4aa2-9b0b-df59e10a2c2b,Black DB Straight Jeans (M-WMA-BM0SD05576-BLA-28-32),197815962442,M-WMA-BM0SD05576-BLA-29-34,M-WMA-BM0SD05576-BLA-29-34,Black,29,406d0c52-3c00-4591-ac63-6c7ccce06f7b,BLACK DB STRAIGHT,1978157016490,BM0SD05576-0138-29,BM0SD05576-0138-29,Black,29,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
7a1f61f9-932a-43e0-9836-8d94a14099d6,Black DB Straight Jeans (M-WMA-BM0SD05576-BLA-28-32),197815692312,M-WMA-BM0SD05576-BLA-28-32,M-WMA-BM0SD05576-BLA-28-32,Black,28,e385b79e-da61-4071-8416-df8ac69c0b00,BLACK DB STRAIGHT,1978157016320,BM0SD05576-0138-28,BM0SD05576-0138-28,Black,28,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
a5bc32b4-2ef0-4b4e-9dc2-dc22d12a5fe6,Black DB Straight Jeans (M-WMA-BM0SD05576-BLA-28-32),197815692350,M-WMA-BM0SD05576-BLA-32-32,M-WMA-BM0SD05576-BLA-32-32,Black,32,a7495647-eb53-4aba-82f8-690db50b4852,BLACK DB STRAIGHT,1978157016700,BM0SD05576-0138-32,BM0SD05576-0138-32,Black,32,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
dea60eca-873d-4798-ba8c-bf5f133b85b3,Black DB Straight Jeans (M-WMA-BM0SD05576-BLA-28-32),197815692411,M-WMA-BM0SD05576-BLA-40-32,M-WMA-BM0SD05576-BLA-40-32,Black,40,a8246e60-8e31-4e5d-8df6-32107ce34aa6,BLACK DB STRAIGHT,1978157017310,BM0SD05576-0138-40,BM0SD05576-0138-40,Black,40,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
fd290cff-ba1b-4336-9495-94de913841fd,Black DB Straight Jeans (M-WMA-BM0SD05576-BLA-28-32),197815692367,M-WMA-BM0SD05576-BLA-33-32,M-WMA-BM0SD05576-BLA-33-32,Black,33,956f5a35-46ba-491c-b1d8-3216a935070d,BLACK DB STRAIGHT,1978157016870,BM0SD05576-0138-33,BM0SD05576-0138-33,Black,33,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
b9bb5aa3-9227-4bf0-a889-38580ab7b5b4,Black DB Straight Jeans (M-WMA-BM0SD05576-BLA-28-32),197815692329,M-WMA-BM0SD05576-BLA-29-32,M-WMA-BM0SD05576-BLA-29-32,Black,29,406d0c52-3c00-4591-ac63-6c7ccce06f7b,BLACK DB STRAIGHT,1978157016490,BM0SD05576-0138-29,BM0SD05576-0138-29,Black,29,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
5a155127-7fff-4e1a-8e8a-353c1e06238d,Black DB Straight Jeans (M-WMA-BM0SD05576-BLA-28-32),197815692466,M-WMA-BM0SD05576-BLA-31-34,M-WMA-BM0SD05576-BLA-31-34,Black,31,3031a1ad-e4e5-4f96-8b56-f1ece32f7dc8,BLACK DB STRAIGHT,1978157016630,BM0SD05576-0138-31,BM0SD05576-0138-31,Black,31,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
5c713029-9357-457f-a4a0-481fa4ba17ad,Black DB Straight Jeans (M-WMA-BM0SD05576-BLA-28-32),197815692510,M-WMA-BM0SD05576-BLA-36-34,M-WMA-BM0SD05576-BLA-36-34,Black,36,33b305ad-368e-4059-b5fc-1d1ecd1ef620,BLACK DB STRAIGHT,1978157017170,BM0SD05576-0138-36,BM0SD05576-0138-36,Black,36,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
5cb6718f-c89d-4af4-b01a-46a7c5580f3a,Black DB Straight Jeans (M-WMA-BM0SD05576-BLA-28-32),197815692480,M-WMA-BM0SD05576-BLA-33-34,M-WMA-BM0SD05576-BLA-33-34,Black,33,956f5a35-46ba-491c-b1d8-3216a935070d,BLACK DB STRAIGHT,1978157016870,BM0SD05576-0138-33,BM0SD05576-0138-33,Black,33,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
9d6e8135-28b9-42ae-82ac-65296b021cec,Black DB Straight Jeans (M-WMA-BM0SD05576-BLA-28-32),197815692497,M-WMA-BM0SD05576-BLA-34-34,M-WMA-BM0SD05576-BLA-34-34,Black,34,b30c1fc3-787e-44d9-9462-1de847cc5f7e,BLACK DB STRAIGHT,1978157016940,BM0SD05576-0138-34,BM0SD05576-0138-34,Black,34,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
a8e10ff8-1f89-4538-9f26-47807a22aeb9,Black DB Straight Jeans (M-WMA-BM0SD05576-BLA-28-32),197815692381,M-WMA-BM0SD05576-BLA-35-32,M-WMA-BM0SD05576-BLA-35-32,Black,35,78c54858-7669-44d4-aa96-62158282e434,BLACK DB STRAIGHT,1978157017000,BM0SD05576-0138-35,BM0SD05576-0138-35,Black,35,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
cb0572d2-dabc-46b9-8e21-d86f1f0c4509,Black DB Straight Jeans (M-WMA-BM0SD05576-BLA-28-32),197815692527,M-WMA-BM0SD05576-BLA-38-34,M-WMA-BM0SD05576-BLA-38-34,Black,38,4fbe4db4-54cc-4f71-9175-61e57e244d21,BLACK DB STRAIGHT,1978157017240,BM0SD05576-0138-38,BM0SD05576-0138-38,Black,38,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
7f129b29-8b65-4716-a888-06e24d7e536a,Black DB Straight Jeans (M-WMA-BM0SD05576-BLA-28-32),197815692374,M-WMA-BM0SD05576-BLA-34-32,M-WMA-BM0SD05576-BLA-34-32,Black,34,b30c1fc3-787e-44d9-9462-1de847cc5f7e,BLACK DB STRAIGHT,1978157016940,BM0SD05576-0138-34,BM0SD05576-0138-34,Black,34,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
8722ae95-1917-4627-9e78-34714b5fe4c1,Black DB Straight Jeans (M-WMA-BM0SD05576-BLA-28-32),197815692336,M-WMA-BM0SD05576-BLA-30-32,M-WMA-BM0SD05576-BLA-30-32,Black,30,6264874d-9f14-465a-860b-b7ce8d1c31f7,BLACK DB STRAIGHT,1978157016560,BM0SD05576-0138-30,BM0SD05576-0138-30,Black,30,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
87536c2b-32a9-492f-bde8-f69d4891a34c,Black DB Straight Jeans (M-WMA-BM0SD05576-BLA-28-32),197815692534,M-WMA-BM0SD05576-BLA-40-34,M-WMA-BM0SD05576-BLA-40-34,Black,40,a8246e60-8e31-4e5d-8df6-32107ce34aa6,BLACK DB STRAIGHT,1978157017310,BM0SD05576-0138-40,BM0SD05576-0138-40,Black,40,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
fc49c71c-1f5e-4ac3-8f5e-1bdcdf6f9441,Black DB Straight Jeans (M-WMA-BM0SD05576-BLA-28-32),197815692428,M-WMA-BM0SD05576-BLA-42-32,M-WMA-BM0SD05576-BLA-42-32,Black,42,83e6a879-e5f3-4a5d-9dff-6fcddfdc7ce0,BLACK DB STRAIGHT,1978157017480,BM0SD05576-0138-42,BM0SD05576-0138-42,Black,42,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
557e6eae-ec65-46a2-8c3c-71c4f1a893b2,Plaid Assorted SS Snap Shirt (M-WMA-SXN3S00004-XXLT),196692944156,M-WMA-SXN3S00004-XXLT,M-WMA-SXN3S00004-XXLT,,XXLT,c4f462a2-c00f-40bf-b69b-a439544093b5,Men's Basis Fleece Sweater - Medium Grey Southwest,199232146638,10079352-XXLT,10079352-XXLT,,XXLT,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
ec34f81b-57c7-4d02-b446-bf353fc461d9,Foundation Logo 1/2 Zip Sweatshirt (W-ARI-10063144-BLA-2X),,W-ARI-10063144-BLA-XL,W-ARI-10063144-BLA-XL,Black,XL,2141cb3b-8ddc-4527-a1df-b14aa05144ef,WMS FOUNDATION LOGO 1/2 ZP SWTSHRT BLK,197318642784,10063144,10063144,Black,XL,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
5fb10490-afb8-459b-b4b8-794d5e5015a2,LD Tan Hydro Resist Saddle Vamp/Brown Top Farm&Ranch Dual Density Sole Sq Toe (W-COR-W5006-TAN-10.5-M),193109582956,W-COR-W5006-TAN-10.5-M,W-COR-W5006-TAN-10.5-M,Tan,10.5,fc534927-ff6d-4575-8a1f-aecd7fbec8da,Zero-X MZX0002,884882387059,MZX0002-M-10.5,MZX0002-M-10.5,Tan,10.5,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
4cb38802-8c8f-4a36-b47f-f5b47c0e3524,Cowgirl Tuff Cheerful Jeans (W-CTU-JCHEER-40-32),840184506291,W-CTU-JCHEER-40-32,W-CTU-JCHEER-40-32,,40,00e49144-d85c-48b6-827d-53888fbbda14,Cowgirl Tuff Cheerful Jeans,840184506284,JCHEER-40-LONG,W-CTU-JCHEER-40-L,,40,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
fe777bc6-6c6a-431d-af4c-e60b99c97fea,Retro Yoked Snap Shirt (W-WMA-LWN2S05807-MED-XS),197815682832,W-WMA-LWN2S05807-MED-XXL,W-WMA-LWN2S05807-MED-XXL,Medium Wash,XXL,2b66ad4e-61c6-4e49-91e0-792457ac7607,Retro Yoked Snap Shirt,1978156828320,LWN2S05807-202-XXL,LWN2S05807-202-XXL,Medium Wash,XXL,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
1e18d66c-cfd0-4a40-88b4-6ca91ce8f488,Retro Yoked Snap Shirt (W-WMA-LWN2S05807-MED-XS),,W-GEN-LWN2S05807-MED-S,W-GEN-LWN2S05807-MED-S,Medium Wash,S,0a5ecbcb-d168-4f8e-b424-6e465e88add6,Retro Yoked Snap Shirt,197815682795,LWN2S05807-202-S,LWN2S05807-202-S,Medium Wash,S,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
28b1e035-6ff0-4fc7-ab8e-905c02af1ec7,Retro Yoked Snap Shirt (W-WMA-LWN2S05807-MED-XS),197815682818,A-WMA-LWN2S05807-MED-L,A-WMA-LWN2S05807-MED-L,Medium Wash,L,9eb9068a-04ef-45ba-a036-9cdc431cb4a8,Retro Yoked Snap Shirt,1978156828180,LWN2S05807-202-L,LWN2S05807-202-L,Medium Wash,L,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
7540c123-1961-4b71-b7c1-1928e376c844,Retro Yoked Snap Shirt (W-WMA-LWN2S05807-MED-XS),197815682788,W-WMA-LWN2S05807-MED-XS,W-WMA-LWN2S05807-MED-XS,Medium Wash,XS,911dc4e6-9fc6-4415-9db2-ea519fe5a5b2,Retro Yoked Snap Shirt,1978156827880,LWN2S05807-202-XS,LWN2S05807-202-XS,Medium Wash,XS,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
11a01572-7c55-4e2b-b3bd-cf2d997550ce,Roper 09-021-8020-1762 (W-KAR-09-021-8020-1762-6.5-NA),805303968770,W-KAR-09-021-8020-1762-6.5-NA,W-KAR-09-021-8020-1762-6.5-NA,,,77f633ca-e275-4a22-86c7-b5656d158018,Royal King Feather & Flower Single Ear Headstall,688499628044,45-8020-32-0,45-8020-32-0,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
a1c30a5d-0af7-4298-b5f0-c54369285d80,Tin Haul (W-KAR-14-021-0007-1280-6-NA),052356411375,W-KAR-14-021-0007-1280-6-NA,W-KAR-14-021-0007-1280-6-NA,,6,222f2f35-67a3-4637-a8f9-3fba98a43eb1,Womens Wildrags With Near Home Sole,196070125481,14-021-0007-1464-TA-6,14-021-0007-1464-TA-6,,6,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
b3ac9d29-d717-4b9d-b0cf-71ce7a5f0b8d,Tin Haul (W-KAR-14-021-0007-1280-6-NA),052356411344,W-KAR-14-021-0007-1280-11-NA,W-KAR-14-021-0007-1280-11-NA,,11,94feae4e-ba69-4a59-aee3-0316e75220e3,Womens Barbwire Belle,196070849943,14-021-0007-0111-BL-11,14-021-0007-0111-BL-11,,11,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
4aee13c5-dca6-48b7-8152-86dddc1a2fbb,Tin Haul 21-0007-1455 (W-KAR-21-0007-1455-6-NA),,W-KAR-21-0007-1455-6-NA,W-KAR-21-0007-1455-6-NA,,,1535d0ee-b609-4a40-b6c1-dc491fe93f78,Tin Haul,052356012305,W-KAR-14-021-0007-1447-BL-6-NA,W-KAR-14-021-0007-1447-BL-6-NA,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
55b2db6e-89fc-416d-a5ae-0e893a61e7fc,Tin Haul (W-KAR-21-0007-1532-6-NA),,W-KAR-21-0007-1532-6-NA,W-KAR-21-0007-1532-6-NA,,,1535d0ee-b609-4a40-b6c1-dc491fe93f78,Tin Haul,052356012305,W-KAR-14-021-0007-1447-BL-6-NA,W-KAR-14-021-0007-1447-BL-6-NA,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
a5277e84-ee75-4858-9030-57ad65c4d110,C'Anne Jacket (W-OTC-29649-NAV-SM),,W-OTC-29649-NAV-1X,W-OTC-29649-NAV-1X,Navy,1X,f360ab6b-bcff-4dcc-a909-4949f289e0e3,C'ANNE JACKET,,29649-NVY-1X,29649-NVY-1X,NAVY,1X,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
4fd325d5-0b96-46b0-8a77-450fdcb78b12,Nora Cardigan (W-OTC-40213-NAV-1X/2X),789043406429,W-OTC-40213-NAV-S/M,W-OTC-40213-NAV-S/M,Navy,S/M,af21ef77-7f09-4255-982d-d1ad3b3424e7,NORA CARDIGAN,,40213-NVY-S/M,40213-NVY-S/M,NAVY,S/M,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
51f3486b-da27-4e9b-8900-38e0349663b7,Connie Sweater (W-OTC-40218-BLU-XL),789043394382,W-OTC-40218-BLU-XL,W-OTC-40218-BLU-XL,Blue,XL,6b2b2794-7c58-47c0-a841-8f18548bf5d1,CONNIE SWEATER,,40218-BLU-XL,40218-BLU-XL,BLUE,XL,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
3ad99053-3e53-4b3b-b5ca-40ba39fead69,Outback Trading Company Avery Big Shirt (W-OTC-42183-CRE-XL),,W-OTC-42183-CRE-XL,W-OTC-42183-CRE-XL,Crème,XL,7469d416-b1d1-48a4-8184-3e895acba3c0,AVERY BIG SHIRT,,42183-CRM-XL,42183-CRM-XL,CRÈME,XL,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
01ed98f5-bd62-4bfe-b9e5-d6b37e3fa6c9,Outback Trading Company Avery Big Shirt (W-OTC-42183-CRE-XL),,W-OTC-42183-CRE-3X,W-OTC-42183-CRE-3X,Crème,3X,a2c2ecc5-21f6-4462-9fc4-b23d0c8918ef,AVERY BIG SHIRT,,42183-CRM-3X,42183-CRM-3X,CRÈME,3X,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
21822247-a740-43b1-ba66-e984a3081d0b,Outback Trading Company Avery Big Shirt (W-OTC-42183-CRE-XL),,W-OTC-42183-CRE-1X,W-OTC-42183-CRE-1X,Crème,1X,d43734b6-5e8f-412d-a705-982db6b8dbd5,AVERY BIG SHIRT,,42183-CRM-1X,42183-CRM-1X,CRÈME,1X,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
d2379c68-bb9f-4ea6-a9ac-95d37ec74bcd,Outback Trading Co. Shirt Jacket (W-OTC-42238-TAN-1X),789043408041,W-OTC-42238-TAN-1X,W-OTC-42238-TAN-1X,Tan,1X,5d7b457a-a1eb-4542-ac45-b335a9c95fab,HAZEL SHIRT JACKET,,42238-TAN-1X,42238-TAN-1X,TAN,1X,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
709b8eb5-f211-4211-b908-213c18c8daa9,Outback Trading Co. Shirt Jacket (W-OTC-42238-TAN-1X),789043408058,W-OTC-42238-TAN-2X,W-OTC-42238-TAN-2X,Tan,2X,1c0a608d-6e19-4390-abaa-47b1d714bfb6,HAZEL SHIRT JACKET,,42238-TAN-2X,42238-TAN-2X,TAN,2X,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
18fc0a64-9cf8-4647-b069-98b1c2599f0a,Boot Stitch Emb Mid Rise Boot Jeans (W-WMA-BW4MD06801-DAR-31-32),,W-WMA-BW4MD06801-DAR-31-32,W-WMA-BW4MD06801-DAR-31-32,Dark Vintage,31,97f7c19a-3ce2-4b01-ae56-c32fa4d7de1c,Boot Stitch Emb Mid Rise Boot Jeans,197815556355,BW4MD06801-DV-31-32,BW4MD06801-DV-31-32,Dark Vintage,31,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
121986d8-cc2e-4ca7-bd22-850a2e41fa68,LS Solid Twill BD Shirt (W-WMA-RRWSODRZ5R-PNK-XS),196692934522,W-WMA-RRWSODRZ5R-PNK-XS,W-WMA-RRWSODRZ5R-PNK-XS,Pink,XS,447b0e19-c21f-4849-a513-c136961d1531,LS SOLID TWILL BD SHIRT,1966929345220,RRWSODRZ5R-68-XS,RRWSODRZ5R-68-XS,Pink,XS,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
6803298d-90e5-4c56-8ba5-d578a2fa7b75,LS Solid Twill BD Shirt (W-WMA-RRWSODRZ5R-PNK-XS),196692934560,W-WMA-RRWSODRZ5R-PNK-XL,W-WMA-RRWSODRZ5R-PNK-XL,Pink,XL,47d6e0c5-2190-46e9-9ef3-0785e8fd4181,LS SOLID TWILL BD SHIRT,1966929345600,RRWSODRZ5R-68-XL,RRWSODRZ5R-68-XL,Pink,XL,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
eefe00af-b3eb-4e92-b4c2-a1bcaad93856,LS Solid Twill BD Shirt (W-WMA-RRWSODRZ5R-PNK-XS),196692934546,W-WMA-RRWSODRZ5R-PNK-M,W-WMA-RRWSODRZ5R-PNK-M,Pink,M,e178600e-3ced-4d2b-96c4-55e5ca5e25ef,LS SOLID TWILL BD SHIRT,1966929345460,RRWSODRZ5R-68-M,RRWSODRZ5R-68-M,Pink,M,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
